"","MSNDATE","PeriodOfDay","Year","TGTCOUNTRY","TGTLATDD_DDD_WGS84","TGTLONDDD_DDD_WGS84","VALID_AIRCRAFT_ROOT","WEAPONTYPEWEIGHT","TIMEONTARGET","TargetType"
"795","1968-02-13","N",1968,"NORTH VIETNAM",16.933,106.93,"B-57",500,2031,"ANTI-AIRCRAFT"
"796","1966-09-02","D",1966,"NORTH VIETNAM",17.067,106.672,"B-57",50,204,"AREA\DEPOT"
"797","1967-09-13","N",1967,"NORTH VIETNAM",17.575,106.545833,"B-57",900,1215,"MOTOR VEHICLE"
"798","1967-05-12","N",1967,"NORTH VIETNAM",17.216666,106.666666,"B-57",0,1508,"MOTOR VEHICLE"
"799","1968-01-27","D",1968,"NORTH VIETNAM",18.083,105.846,"B-57",900,0,"MOTOR VEHICLE"
"800","1966-08-07","D",1966,"NORTH VIETNAM",17.033,107.1,"B-57",0,910,"BRIDGE"
"801","1968-04-15","D",1968,"SOUTH VIETNAM",16.88899058,106.7901692,"B-57",799,704,"UNKNOWN\UNIDENTIFIED"
"802","1967-09-30","N",1967,"NORTH VIETNAM",17.003888,106.905,"B-57",680,1315,"ANTI-AIRCRAFT"
"803","1966-04-09","D",1966,"NORTH VIETNAM",16.983333,106.633333,"B-57",0,230,"TROOPS"
"804","1968-03-25","N",1968,"SOUTH VIETNAM",16.84987051,106.9287834,"B-57",799,1345,"BUILDINGS"
"805","1967-07-15","N",1967,"NORTH VIETNAM",17.679166,106.430555,"B-57",0,1545,"MOTOR VEHICLE"
"806","1967-10-07","N",1967,"NORTH VIETNAM",17.003611,106.93,"B-57",680,1408,"UNKNOWN\UNIDENTIFIED"
"807","1968-06-10","N",1968,"NORTH VIETNAM",17.841666,106.0875,"B-57",799,1726,"MOTOR VEHICLE"
"808","1966-04-06","D",1966,"NORTH VIETNAM",17.933333,105.8,"B-57",272,257,"ROAD"
"809","1967-07-20","N",1967,"NORTH VIETNAM",17.866666,106.016666,"B-57",0,1415,"TRUCK PARK\STOP"
"810","1967-07-01","N",1967,"NORTH VIETNAM",17.4325,105.166388,"B-57",0,1659,"AREA\DEPOT"
"811","1966-10-10","D",1966,"NORTH VIETNAM",16.967,106.908,"B-57",50,840,"TROOPS"
"812","1968-06-18","N",1968,"NORTH VIETNAM",17.422222,106.227777,"B-57",694,1400,"MOTOR VEHICLE"
"813","1968-03-23","N",1968,"SOUTH VIETNAM",16.35852924,106.4483347,"B-57",900,0,"NO TARGET ACQUIRED"
"814","1967-07-25","N",1967,"NORTH VIETNAM",17.86,106.386388,"B-57",0,1540,"TRUCK PARK\STOP"
"815","1967-05-04","N",1967,"NORTH VIETNAM",16.906944,106.788888,"B-57",0,1252,"AREA\DEPOT"
"816","1967-07-23","N",1967,"NORTH VIETNAM",17.470833,106.566666,"B-57",0,1430,"MOTOR VEHICLE"
"817","1967-05-28","N",1967,"SOUTH VIETNAM",16.3,106.628888,"B-57",100,1611,"AREA\DEPOT"
"818","1966-04-28","N",1966,"NORTH VIETNAM",18.016666,105.866666,"B-57",799,1743,"ROAD"
"819","1966-04-30","N",1966,"NORTH VIETNAM",17.75,105.766666,"B-57",0,1233,"ROAD"
"820","1968-11-27","D",1968,"SOUTH VIETNAM",8.76227133,105.2107209,"B-57",1104,1022,"BASE"
"821","1967-06-30","N",1967,"NORTH VIETNAM",17.789,106.262,"B-57",500,1515,"AREA\DEPOT"
"822","1966-09-11","D",1966,"NORTH VIETNAM",17.896,105.831,"B-57",272,539,"BRIDGE"
"823","1967-07-27","N",1967,"NORTH VIETNAM",17.411111,106.6,"B-57",0,1420,"MOTOR VEHICLE"
"824","1966-08-30","D",1966,"NORTH VIETNAM",16.9,106.833333,"B-57",0,135,"UNKNOWN\UNIDENTIFIED"
"825","1966-10-06","D",1966,"SOUTH VIETNAM",16.967,106.979,"B-57",50,317,"TRUCK PARK\STOP"
"826","1967-07-04","D",1967,"NORTH VIETNAM",17.069444,106.861111,"B-57",0,1335,"MOTOR VEHICLE"
"827","1967-09-21","N",1967,"NORTH VIETNAM",17.752777,106.427777,"B-57",680,1330,"LIGHTS ON ROAD"
"828","1967-08-12","N",1967,"NORTH VIETNAM",17.577777,106.543055,"B-57",680,1750,"MOTOR VEHICLE"
"829","1966-09-10","N",1966,"NORTH VIETNAM",18.057,105.857,"B-57",272,1451,"ROAD"
"830","1968-07-19","N",1968,"NORTH VIETNAM",17.176,106.724,"B-57",25,1620,"MOTOR VEHICLE"
"831","1969-06-27","D",1969,"SOUTH VIETNAM",11.11033684,106.5079957,"B-57",25,1305,"BUILDINGS"
"832","1966-10-06","D",1966,"NORTH VIETNAM",17.975,105.930555,"B-57",561,849,"BRIDGE"
"833","1967-09-21","N",1967,"NORTH VIETNAM",17.751388,106.455555,"B-57",0,1435,"MOTOR VEHICLE"
"834","1966-08-30","D",1966,"NORTH VIETNAM",17,106.9,"B-57",0,2348,"AREA\DEPOT"
"835","1967-07-26","N",1967,"NORTH VIETNAM",17.713888,106.458333,"B-57",0,1810,"MOTOR VEHICLE"
"836","1968-06-19","N",1968,"NORTH VIETNAM",17.298611,106.205555,"B-57",50,1338,"MOTOR VEHICLE"
"837","1969-08-17","D",1969,"SOUTH VIETNAM",10.50206414,106.4547072,"B-57",50,1122,"AREA\DEPOT"
"838","1968-03-07","N",1968,"NORTH VIETNAM",16.962,106.939,"B-57",900,1443,"BUILDINGS"
"839","1966-04-08","D",1966,"NORTH VIETNAM",16.983333,106.633333,"B-57",0,850,"TROOPS"
"840","1967-09-06","N",1967,"NORTH VIETNAM",17.055555,106.911111,"B-57",0,1715,"ANTI-AIRCRAFT"
"841","1968-03-20","N",1968,"SOUTH VIETNAM",16.70938514,106.6657269,"B-57",50,2200,"MOTOR VEHICLE"
"842","1966-04-08","D",1966,"NORTH VIETNAM",16.983333,106.633333,"B-57",680,820,"TROOPS"
"843","1966-04-01","D",1966,"NORTH VIETNAM",17.85,105.8,"B-57",0,213,"ROAD"
"844","1966-09-12","D",1966,"NORTH VIETNAM",17.124722,106.677222,"B-57",680,140,"TRUCK PARK\STOP"
"845","1968-06-16","N",1968,"NORTH VIETNAM",17.338888,106.205555,"B-57",50,1423,"MOTOR VEHICLE"
"846","1966-09-07","D",1966,"NORTH VIETNAM",17.025,106.642,"B-57",50,10,"TRUCK PARK\STOP"
"847","1966-05-13","N",1966,"NORTH VIETNAM",17.7,105.766666,"B-57",500,1230,"ROAD"
"848","1966-04-03","D",1966,"NORTH VIETNAM",18.016666,105.85,"B-57",272,310,"BRIDGE"
"849","1969-04-10","N",1969,"SOUTH VIETNAM",12.46921628,107.85457,"B-57",260,2120,"AREA\DEPOT"
"850","1967-07-10","N",1967,"NORTH VIETNAM",17.773611,105.794444,"B-57",0,1540,"MOTOR VEHICLE"
"851","1967-09-02","N",1967,"NORTH VIETNAM",17.527777,106.519444,"B-57",500,1205,"LIGHTS ON ROAD"
"852","1966-05-16","N",1966,"NORTH VIETNAM",17.7,105.767,"B-57",0,1832,"ROAD"
"853","1967-08-20","N",1967,"NORTH VIETNAM",17.475,106.506388,"B-57",500,1645,"MOTOR VEHICLE"
"854","1966-08-24","D",1966,"NORTH VIETNAM",17.033,106.917,"B-57",25,800,"AREA\DEPOT"
"855","1967-06-23","N",1967,"NORTH VIETNAM",16.906944,106.788888,"B-57",500,1945,"BIVOUAC"
"856","1966-04-29","N",1966,"NORTH VIETNAM",17.75,105.766666,"B-57",0,1638,"ROAD"
"857","1966-10-07","D",1966,"NORTH VIETNAM",17.350833,106.211111,"B-57",561,59,"ROAD"
"858","1967-07-29","D",1967,"NORTH VIETNAM",17.855555,105.830555,"B-57",0,1435,"MOTOR VEHICLE"
"859","1967-09-21","N",1967,"NORTH VIETNAM",17.004166,106.905555,"B-57",500,1736,"ANTI-AIRCRAFT"
"860","1966-09-17","N",1966,"NORTH VIETNAM",17.167,106.917,"B-57",272,2040,"MOTOR VEHICLE"
"861","1966-04-06","D",1966,"SOUTH VIETNAM",16.40459766,107.0947265,"B-57",25,937,"BUILDINGS"
"862","1967-08-25","N",1967,"NORTH VIETNAM",17.4325,106.598611,"B-57",900,1700,"UNKNOWN\UNIDENTIFIED"
"863","1968-06-28","N",1968,"NORTH VIETNAM",16.997,107.021,"B-57",799,1902,"ANTI-AIRCRAFT"
"864","1967-07-18","N",1967,"NORTH VIETNAM",17.641666,106.422222,"B-57",0,1525,"MOTOR VEHICLE"
"865","1966-04-24","N",1966,"NORTH VIETNAM",17.75,105.766666,"B-57",0,1515,"FOX HOLES"
"866","1968-06-08","N",1968,"NORTH VIETNAM",17.831,106.15,"B-57",799,723,"MOTOR VEHICLE"
"867","1968-05-28","D",1968,"SOUTH VIETNAM",11.47020625,108.7848115,"B-57",0,308,"AREA\DEPOT"
"868","1966-08-13","D",1966,"NORTH VIETNAM",17.233,106.65,"B-57",263,220,"AREA\DEPOT"
"869","1966-09-16","D",1966,"NORTH VIETNAM",16.95,106.85,"B-57",0,2316,"AREA\DEPOT"
"870","1967-09-27","N",1967,"NORTH VIETNAM",17.113888,107.030555,"B-57",500,1919,"UNKNOWN\UNIDENTIFIED"
"871","1966-04-27","N",1966,"NORTH VIETNAM",16.866666,106.033333,"B-57",0,1145,"TROOPS"
"872","1967-08-07","N",1967,"NORTH VIETNAM",17.567,106.367,"B-57",500,1725,"MOTOR VEHICLE"
"873","1967-08-07","N",1967,"NORTH VIETNAM",17.589,106.522,"B-57",500,1527,"MOTOR VEHICLE"
"874","1966-09-05","D",1966,"NORTH VIETNAM",17.1,107.034166,"B-57",100,755,"AREA\DEPOT"
"875","1968-06-16","N",1968,"SOUTH VIETNAM",16.091666,107.611111,"B-57",50,1940,"ROAD"
"876","1966-08-05","D",1966,"NORTH VIETNAM",17.283,106.75,"B-57",263,644,"BRIDGE"
"877","1967-09-03","N",1967,"NORTH VIETNAM",17.533333,106.523611,"B-57",500,1210,"MOTOR VEHICLE"
"878","1968-03-06","N",1968,"SOUTH VIETNAM",11.43714742,108.9619147,"B-57",50,535,"CAMP"
"879","1968-01-14","N",1968,"NORTH VIETNAM",16.968,107.13,"B-57",900,1912,"BUILDINGS"
"880","1967-07-17","N",1967,"NORTH VIETNAM",17.541666,106.551388,"B-57",0,1440,"ANTI-AIRCRAFT"
"881","1967-05-27","N",1967,"NORTH VIETNAM",17.0625,107.0375,"B-57",799,2028,"TRUCK PARK\STOP"
"882","1968-09-17","D",1968,"NORTH VIETNAM",17.294444,106.208333,"B-57",799,20,"TRUCK PARK\STOP"
"883","1968-03-16","N",1968,"SOUTH VIETNAM",16.63065579,106.7869104,"B-57",900,1453,"TROOPS"
"884","1967-07-27","N",1967,"NORTH VIETNAM",17.422222,106.591666,"B-57",0,1530,"MOTOR VEHICLE"
"885","1967-09-02","N",1967,"NORTH VIETNAM",17.858333,106.438888,"B-57",0,1646,"MOTOR VEHICLE"
"886","1968-03-22","N",1968,"NORTH VIETNAM",17.25,106.5,"B-57",799,1235,"UNKNOWN\UNIDENTIFIED"
"887","1966-09-07","D",1966,"NORTH VIETNAM",16.917,106.917,"B-57",680,30,"AREA\DEPOT"
"888","1967-06-20","N",1967,"NORTH VIETNAM",17.728,106.448,"B-57",680,2025,"ANTI-AIRCRAFT"
"889","1966-08-27","D",1966,"NORTH VIETNAM",17.05,106.9,"B-57",0,528,"AREA\DEPOT"
"890","1966-09-17","D",1966,"NORTH VIETNAM",17.289,106.209,"B-57",0,0,"FORD"
"891","1967-07-21","N",1967,"NORTH VIETNAM",17.75,106.433333,"B-57",0,1442,"ANTI-AIRCRAFT"
"892","1967-07-17","N",1967,"NORTH VIETNAM",17.55,106.586111,"B-57",0,1435,"UNKNOWN\UNIDENTIFIED"
"893","1967-07-01","N",1967,"NORTH VIETNAM",17.123611,106.893055,"B-57",0,1520,"UNKNOWN\UNIDENTIFIED"
"894","1967-07-02","N",1967,"NORTH VIETNAM",17.788888,106.2625,"B-57",0,1540,"AREA\DEPOT"
"895","1966-08-19","Unknown",1966,"NORTH VIETNAM",17.217,106.65,"B-57",272,800,"TROOPS"
"896","1968-05-19","N",1968,"NORTH VIETNAM",17.377777,106.216666,"B-57",799,1724,"UNKNOWN\UNIDENTIFIED"
"897","1966-09-18","D",1966,"NORTH VIETNAM",17.683333,106.05,"B-57",272,432,"BRIDGE"
"898","1968-05-30","N",1968,"SOUTH VIETNAM",14.04895186,109.1492326,"B-57",0,1441,"UNKNOWN\UNIDENTIFIED"
"899","1967-06-26","N",1967,"NORTH VIETNAM",17.107,106.847,"B-57",500,1540,"AREA\DEPOT"
"900","1968-06-19","N",1968,"NORTH VIETNAM",17.419,106.217,"B-57",799,1954,"MOTOR VEHICLE"
"901","1967-07-15","N",1967,"NORTH VIETNAM",17.969444,105.930555,"B-57",0,1255,"MOTOR VEHICLE"
"902","1966-09-05","D",1966,"NORTH VIETNAM",17.083333,106.066666,"B-57",680,510,"AREA\DEPOT"
"903","1968-06-19","N",1968,"NORTH VIETNAM",17.299,106.206,"B-57",50,1338,"MOTOR VEHICLE"
"904","1967-08-22","N",1967,"NORTH VIETNAM",17.483333,106.583333,"B-57",900,1230,"ANTI-AIRCRAFT"
"905","1966-10-02","D",1966,"SOUTH VIETNAM",16.97130528,106.9863593,"B-57",680,45,"AREA\DEPOT"
"906","1966-09-22","N",1966,"NORTH VIETNAM",17.68,106.047,"B-57",25,1530,"BRIDGE"
"907","1966-09-04","D",1966,"NORTH VIETNAM",17.041666,106.65,"B-57",680,120,"MOTOR VEHICLE"
"908","1968-03-25","N",1968,"SOUTH VIETNAM",16.84987051,106.9287834,"B-57",900,1345,"BUILDINGS"
"909","1966-08-28","D",1966,"NORTH VIETNAM",17.016666,106.9,"B-57",0,528,"AREA\DEPOT"
"910","1967-07-15","N",1967,"NORTH VIETNAM",17.679166,106.430555,"B-57",0,1650,"MOTOR VEHICLE"
"911","1966-09-05","N",1966,"SOUTH VIETNAM",15.183,107.465,"B-57",25,1600,"AREA\DEPOT"
"912","1968-06-22","N",1968,"NORTH VIETNAM",17.319444,106.175833,"B-57",694,1300,"MOTOR VEHICLE"
"913","1967-08-06","N",1967,"NORTH VIETNAM",17.483333,106.55,"B-57",680,1310,"MOTOR VEHICLE"
"914","1966-10-02","D",1966,"SOUTH VIETNAM",15.57496394,108.3867263,"B-57",680,55,"CAMP"
"915","1966-04-20","D",1966,"SOUTH VIETNAM",14.87014364,108.7986065,"B-57",0,905,"BUILDINGS"
"916","1966-03-07","D",1966,"SOUTH VIETNAM",13.2329987,108.1870025,"B-57",25,2349,"UNKNOWN\UNIDENTIFIED"
"917","1967-06-29","N",1967,"NORTH VIETNAM",17.476388,106.529166,"B-57",500,1545,"MOTOR VEHICLE"
"918","1967-09-26","N",1967,"NORTH VIETNAM",17.884722,105.84,"B-57",0,1315,"TRUCK PARK\STOP"
"919","1966-09-29","D",1966,"NORTH VIETNAM",16.85,106.65,"B-57",0,656,"AREA\DEPOT"
"920","1967-07-04","N",1967,"NORTH VIETNAM",17.883333,105.786111,"B-57",0,1540,"MOTOR VEHICLE"
"921","1966-08-21","D",1966,"NORTH VIETNAM",16.7,106.217,"B-57",680,714,"FOX HOLES"
"922","1967-06-01","N",1967,"NORTH VIETNAM",17.584,106.281,"B-57",500,1905,"WATER VEHICLES"
"923","1966-01-08","D",1966,"SOUTH VIETNAM",13.09150599,109.2451711,"B-57",25,405,"ANTI-AIRCRAFT"
"924","1969-02-02","N",1969,"SOUTH VIETNAM",10.37514492,104.9622942,"B-57",799,1240,"UNKNOWN\UNIDENTIFIED"
"925","1966-09-11","N",1966,"NORTH VIETNAM",16.917,106.808,"B-57",561,2346,"AREA\DEPOT"
"926","1967-09-29","N",1967,"NORTH VIETNAM",17.483333,106.583333,"B-57",0,1300,"UNKNOWN\UNIDENTIFIED"
"927","1966-03-09","D",1966,"SOUTH VIETNAM",15.55166239,108.0441259,"B-57",272,615,"BUILDINGS"
"928","1967-07-18","N",1967,"NORTH VIETNAM",17.740277,106.254166,"B-57",0,1630,"MOTOR VEHICLE"
"929","1967-08-08","N",1967,"NORTH VIETNAM",17.667,106.311,"B-57",500,1805,"MOTOR VEHICLE"
"930","1967-08-11","N",1967,"NORTH VIETNAM",17.704,106.476,"B-57",900,1530,"FERRY"
"931","1967-07-31","N",1967,"NORTH VIETNAM",17.483333,106.547222,"B-57",0,1415,"MOTOR VEHICLE"
"932","1967-09-12","N",1967,"NORTH VIETNAM",17.066944,107.017222,"B-57",900,1510,"ROAD"
"933","1967-06-24","N",1967,"NORTH VIETNAM",17.231944,106.656944,"B-57",500,1515,"TRUCK PARK\STOP"
"934","1966-04-09","D",1966,"NORTH VIETNAM",16.983333,106.633333,"B-57",0,215,"TROOPS"
"935","1967-09-11","N",1967,"NORTH VIETNAM",17.511111,106.508333,"B-57",0,1345,"MOTOR VEHICLE"
"936","1966-03-18","D",1966,"SOUTH VIETNAM",12.89242398,109.086235,"B-57",272,2340,"UNKNOWN\UNIDENTIFIED"
"937","1966-04-23","N",1966,"NORTH VIETNAM",17.833333,105.883333,"B-57",0,1514,"TROOPS"
"938","1967-10-01","N",1967,"SOUTH VIETNAM",10.67925909,106.8075044,"B-57",900,0,"UNKNOWN\UNIDENTIFIED"
"939","1968-03-31","N",1968,"SOUTH VIETNAM",16.59309258,106.6291056,"B-57",900,2216,"UNKNOWN\UNIDENTIFIED"
"940","1967-08-12","N",1967,"NORTH VIETNAM",17.530555,106.518055,"B-57",500,1250,"MOTOR VEHICLE"
"941","1966-09-29","D",1966,"NORTH VIETNAM",17.885,106.023,"B-57",561,103,"BRIDGE"
"942","1966-04-03","D",1966,"NORTH VIETNAM",18.016666,105.85,"B-57",0,310,"BRIDGE"
"943","1966-04-04","D",1966,"NORTH VIETNAM",17.75,105.783333,"B-57",0,320,"ROAD"
"944","1966-03-04","D",1966,"SOUTH VIETNAM",16.22102752,107.9436625,"B-57",272,205,"ROAD"
"945","1967-07-21","N",1967,"NORTH VIETNAM",17.791666,106.438888,"B-57",0,1320,"MOTOR VEHICLE"
"946","1968-08-19","D",1968,"SOUTH VIETNAM",9.0444635,105.2673043,"B-57",25,523,"BUILDINGS"
"947","1966-04-06","D",1966,"NORTH VIETNAM",17.933333,105.8,"B-57",0,257,"ROAD"
"948","1966-02-26","D",1966,"SOUTH VIETNAM",14.81846351,108.7805515,"B-57",50,615,"FOX HOLES"
"949","1966-01-12","D",1966,"SOUTH VIETNAM",14.35364912,107.5247944,"B-57",694,330,"UNKNOWN\UNIDENTIFIED"
"950","1967-08-21","N",1967,"NORTH VIETNAM",17.5,106.636666,"B-57",50,1530,"WATER VEHICLES"
"951","1967-09-02","N",1967,"NORTH VIETNAM",17.318888,106.666666,"B-57",680,1415,"LIGHTS ON ROAD"
"952","1966-08-11","N",1966,"NORTH VIETNAM",16.3,107,"B-57",1104,1848,"AREA\DEPOT"
"953","1966-05-07","D",1966,"NORTH VIETNAM",17.7,105.766666,"B-57",500,1800,"ROAD"
"954","1966-09-09","N",1966,"NORTH VIETNAM",17.875,106.439,"B-57",25,345,"FERRY"
"955","1967-05-12","N",1967,"NORTH VIETNAM",17.216666,106.666666,"B-57",799,1508,"MOTOR VEHICLE"
"956","1967-09-28","D",1967,"NORTH VIETNAM",17.097222,106.986111,"B-57",900,2225,"UNKNOWN\UNIDENTIFIED"
"957","1967-02-01","N",1967,"NORTH VIETNAM",16.932,106.951,"B-57",799,1423,"UNKNOWN\UNIDENTIFIED"
"958","1968-11-19","D",1968,"SOUTH VIETNAM",10.58499182,104.9882336,"B-57",50,956,"BUILDINGS"
"959","1969-03-27","N",1969,"SOUTH VIETNAM",14.43564935,108.5402579,"B-57",799,0,"AREA\DEPOT"
"960","1967-09-13","N",1967,"NORTH VIETNAM",17.575,106.541666,"B-57",680,1310,"MOTOR VEHICLE"
"961","1967-04-30","N",1967,"NORTH VIETNAM",17.098611,106.969444,"B-57",799,1456,"UNKNOWN\UNIDENTIFIED"
"962","1966-04-04","D",1966,"NORTH VIETNAM",17.75,105.783333,"B-57",0,320,"ROAD"
"963","1967-09-26","N",1967,"NORTH VIETNAM",17.884722,105.84,"B-57",900,1315,"TRUCK PARK\STOP"
"964","1966-10-05","D",1966,"NORTH VIETNAM",17.090277,106.815277,"B-57",680,650,"TRUCK PARK\STOP"
"965","1967-09-13","N",1967,"NORTH VIETNAM",17.575,106.545833,"B-57",680,1215,"MOTOR VEHICLE"
"966","1966-04-05","D",1966,"NORTH VIETNAM",17.316666,106.633333,"B-57",0,320,"FERRY"
"967","1966-09-18","D",1966,"NORTH VIETNAM",17.067,106.783,"B-57",50,548,"TRUCK PARK\STOP"
"968","1966-05-30","D",1966,"NORTH VIETNAM",17.4,106.2,"B-57",561,659,"ROAD"
"969","1968-05-30","N",1968,"SOUTH VIETNAM",14.04895186,109.1492326,"B-57",25,1441,"UNKNOWN\UNIDENTIFIED"
"970","1966-08-25","Unknown",1966,"NORTH VIETNAM",17.083333,106.75,"B-57",0,0,"UNKNOWN\UNIDENTIFIED"
"971","1968-09-17","D",1968,"NORTH VIETNAM",17.294444,106.208333,"B-57",0,20,"TRUCK PARK\STOP"
"972","1967-08-11","N",1967,"NORTH VIETNAM",17.7,106.45,"B-57",500,1343,"MOTOR VEHICLE"
"973","1966-10-04","D",1966,"NORTH VIETNAM",17.850555,106.439444,"B-57",561,715,"BRIDGE"
"974","1966-09-27","D",1966,"NORTH VIETNAM",16.867,106.85,"B-57",680,136,"UNKNOWN\UNIDENTIFIED"
"975","1967-08-15","N",1967,"NORTH VIETNAM",17.491666,106.516666,"B-57",680,1430,"MOTOR VEHICLE"
"976","1966-10-04","D",1966,"NORTH VIETNAM",16.977777,106.966666,"B-57",500,720,"MOTOR VEHICLE"
"977","1966-08-24","D",1966,"SOUTH VIETNAM",15.71423707,108.1126545,"B-57",50,345,"AREA\DEPOT"
"978","1967-07-17","N",1967,"NORTH VIETNAM",17.747222,105.759722,"B-57",0,1320,"MOTOR VEHICLE"
"979","1968-02-01","N",1968,"NORTH VIETNAM",17.063333,107.047222,"B-57",900,2050,"ANTI-AIRCRAFT"
"980","1967-09-03","N",1967,"NORTH VIETNAM",17.833333,105.794444,"B-57",900,1415,"MOTOR VEHICLE"
"981","1966-10-07","D",1966,"NORTH VIETNAM",17.289,106.209,"B-57",561,826,"BRIDGE"
"982","1968-06-07","N",1968,"NORTH VIETNAM",17.651,106.501,"B-57",50,1240,"MOTOR VEHICLE"
"983","1966-08-06","N",1966,"NORTH VIETNAM",17.233,106.883,"B-57",0,1845,"AREA\DEPOT"
"984","1968-09-04","D",1968,"SOUTH VIETNAM",10.51567577,105.9686008,"B-57",0,530,"BUILDINGS"
"985","1966-09-29","D",1966,"NORTH VIETNAM",17.05,106.904,"B-57",680,40,"AREA\DEPOT"
"986","1968-05-22","N",1968,"NORTH VIETNAM",17.293055,106.208333,"B-57",263,1901,"MOTOR VEHICLE"
"987","1968-02-26","N",1968,"SOUTH VIETNAM",10.92215774,107.8252899,"B-57",50,1430,"TROOPS"
"988","1967-06-20","N",1967,"NORTH VIETNAM",16.983333,106.643055,"B-57",680,1620,"ROAD"
"989","1968-06-18","N",1968,"NORTH VIETNAM",17.422222,106.227777,"B-57",799,1450,"MOTOR VEHICLE"
"990","1966-09-16","D",1966,"NORTH VIETNAM",17.083,106.759,"B-57",561,130,"TRUCK PARK\STOP"
"991","1967-09-09","N",1967,"NORTH VIETNAM",17.397222,106.625,"B-57",0,1410,"MOTOR VEHICLE"
"992","1966-08-19","Unknown",1966,"NORTH VIETNAM",17.217,106.65,"B-57",50,800,"TROOPS"
"993","1967-04-17","N",1967,"NORTH VIETNAM",17.183333,106.916666,"B-57",0,1910,"UNKNOWN\UNIDENTIFIED"
"994","1967-08-11","N",1967,"NORTH VIETNAM",17.623611,106.456111,"B-57",680,1245,"MOTOR VEHICLE"
"995","1968-03-15","N",1968,"SOUTH VIETNAM",16.45615119,106.6888369,"B-57",900,1918,"AREA\DEPOT"
"996","1966-10-07","D",1966,"SOUTH VIETNAM",16.95,107.016666,"B-57",260,232,"TRENCHES"
"997","1967-07-23","N",1967,"NORTH VIETNAM",17.866666,106.433333,"B-57",0,1510,"MOTOR VEHICLE"
"998","1967-08-18","N",1967,"NORTH VIETNAM",17.498611,106.508333,"B-57",900,1335,"MOTOR VEHICLE"
"999","1966-09-21","D",1966,"NORTH VIETNAM",16.916666,106.933333,"B-57",272,1355,"AREA\DEPOT"
"1000","1967-06-21","N",1967,"NORTH VIETNAM",17.1,107.033333,"B-57",680,1823,"UNKNOWN\UNIDENTIFIED"
"1001","1968-01-14","N",1968,"NORTH VIETNAM",17.9,106.418,"B-57",680,1710,"SEGMENT\TRANS ROUTE"
"1002","1966-05-11","D",1966,"SOUTH VIETNAM",16.18249444,107.1671747,"B-57",680,330,"BUILDINGS"
"1003","1967-07-26","N",1967,"NORTH VIETNAM",18.018055,105.863888,"B-57",0,1430,"MOTOR VEHICLE"
"1004","1968-02-09","N",1968,"NORTH VIETNAM",17.058,106.986,"B-57",680,1852,"UNKNOWN\UNIDENTIFIED"
"1005","1967-09-12","N",1967,"NORTH VIETNAM",17.109444,106.954722,"B-57",0,1253,"AREA\DEPOT"
"1006","1967-08-18","N",1967,"NORTH VIETNAM",17.476388,106.554166,"B-57",900,1644,"MOTOR VEHICLE"
"1007","1966-09-05","D",1966,"NORTH VIETNAM",16.993,106.647,"B-57",680,525,"TRUCK PARK\STOP"
"1008","1967-08-01","N",1967,"NORTH VIETNAM",17.572,106.549,"B-57",680,1325,"MOTOR VEHICLE"
"1009","1966-09-25","N",1966,"NORTH VIETNAM",17.683,106.467,"B-57",263,1106,"ROAD"
"1010","1966-09-20","D",1966,"NORTH VIETNAM",17.67,106.509166,"B-57",272,1249,"BRIDGE"
"1011","1966-08-08","N",1966,"NORTH VIETNAM",16.267,106.667,"B-57",1104,2047,"BUILDINGS"
"1012","1966-09-09","D",1966,"NORTH VIETNAM",16.9,106.55,"B-57",50,410,"ROAD"
"1013","1966-09-25","D",1966,"NORTH VIETNAM",16.766666,106.516666,"B-57",680,700,"TROOPS"
"1014","1966-10-06","N",1966,"NORTH VIETNAM",17.950833,106.286666,"B-57",561,908,"FORD"
"1015","1968-03-28","N",1968,"SOUTH VIETNAM",16.63952248,106.5854343,"B-57",799,1834,"TROOPS"
"1016","1967-06-24","N",1967,"NORTH VIETNAM",17.923611,105.930555,"B-57",500,1230,"MOTOR VEHICLE"
"1017","1966-03-31","Unknown",1966,"NORTH VIETNAM",17.783333,105.816666,"B-57",272,1053,"ROAD"
"1018","1967-07-21","N",1967,"NORTH VIETNAM",17.611111,106.486111,"B-57",0,1325,"MOTOR VEHICLE"
"1019","1966-08-09","D",1966,"NORTH VIETNAM",17.233,106.65,"B-57",1104,645,"TROOPS"
"1020","1966-09-29","D",1966,"NORTH VIETNAM",17.1,107.033,"B-57",500,546,"UNKNOWN\UNIDENTIFIED"
"1021","1968-07-09","N",1968,"NORTH VIETNAM",17.49,106.483,"B-57",50,1533,"UNKNOWN\UNIDENTIFIED"
"1022","1968-06-09","N",1968,"NORTH VIETNAM",17.842,106.031,"B-57",799,1616,"MOTOR VEHICLE"
"1023","1967-09-30","N",1967,"SOUTH VIETNAM",16.95379879,107.1101055,"B-57",500,1842,"AREA\DEPOT"
"1024","1968-09-11","D",1968,"SOUTH VIETNAM",10.60489086,105.0088963,"B-57",0,1,"BASE"
"1025","1967-09-13","N",1967,"NORTH VIETNAM",17.544444,106.55,"B-57",900,1605,"LIGHTS ON ROAD"
"1026","1966-08-06","D",1966,"NORTH VIETNAM",17.133,106.767,"B-57",1104,644,"FERRY"
"1027","1968-04-09","N",1968,"SOUTH VIETNAM",16.624,106.581,"B-57",500,1345,"TROOPS"
